licenseNumber,licenseType,licenseStatus,businessDbaName,businessLegalName,premiseCounty,issueDate,expirationDate,licenseTerm,licenseDesignation,businessOwnerName,businessEmail,businessPhone,activity,licenseStatusDate,businessStructure
CCL21-0005500,Cultivation -  Nursery,Active,Data Not Available,"Sage 26, LLC",San Bernardino,6/13/2022 0:00,6/13/2024 0:00,Provisional,Adult-Use,"Etan Nozar, Farhad nozar, Joshua Nozar, Nicole Nozar",Data Not Available,(310) 277-3600,Data Not Available,5/14/2023 0:00,Limited Liability Company
CCL21-0005503,Cultivation -  Small Mixed-Light Tier 2,Active,Data Not Available,"Ocean Grown SC, LLC",Santa Cruz,1/25/2023 0:00,1/25/2024 0:00,Annual,Adult-Use,Brett Kilgore,Data Not Available,(707) 298-7007,Data Not Available,11/26/2023 0:00,Limited Liability Company
CCL21-0005504,Cultivation -  Small Mixed-Light Tier 2,Active,Data Not Available,"Ocean Grown SC, LLC",Santa Cruz,1/25/2023 0:00,1/25/2024 0:00,Annual,Adult-Use,Brett Kilgore,Data Not Available,(707) 298-7007,Data Not Available,11/26/2023 0:00,Limited Liability Company
CCL21-0005511,Cultivation -  Small Indoor,Active,Data Not Available,"Growing Passion, Inc",Alameda,4/14/2022 0:00,4/14/2024 0:00,Provisional,Adult-Use,"Andres Arechiga, Jesus Cazares, Jugpal Gill",Data Not Available,(510) 246-2646,Data Not Available,4/7/2023 0:00,Corporation
CCL21-0005512,Cultivation -  Small Mixed-Light Tier 2,Active,Data Not Available,Toor de Cakes,Calaveras,6/30/2022 0:00,6/30/2024 0:00,Provisional,Adult-Use,Harinder Toor,Data Not Available,(209) 538-4040,Data Not Available,6/15/2023 0:00,Corporation
CCL21-0005513,Cultivation -  Small Mixed-Light Tier 2,Active,Data Not Available,Toor de Cakes,Calaveras,6/30/2022 0:00,6/30/2024 0:00,Provisional,Adult-Use,Harinder Toor,Data Not Available,(209) 538-4040,Data Not Available,6/15/2023 0:00,Corporation
CCL21-0005514,Cultivation -  Specialty Mixed-Light Tier 2,Active,Data Not Available,Toor de Cakes,Calaveras,6/30/2022 0:00,6/30/2024 0:00,Provisional,Adult-Use,Harinder Toor,Data Not Available,(209) 538-4040,Data Not Available,6/16/2023 0:00,Corporation
CCL21-0005516,Cultivation -  Specialty Cottage Outdoor,Active,Data Not Available,MERRY WHETHER FARMS,Humboldt,7/6/2022 0:00,7/6/2024 0:00,Annual,Adult-Use,THOMAS CODY REA,Data Not Available,(707) 962-4044,Data Not Available,7/5/2023 0:00,Limited Liability Company
CCL21-0005517,Cultivation -  Small Mixed-Light Tier 1,Active,Data Not Available,14 Hayfork Holdings LLC,Trinity,5/16/2022 0:00,5/16/2024 0:00,Provisional,Adult-Use,Endalk Keffelew,Data Not Available,(510) 798-6937,Data Not Available,6/13/2023 0:00,Limited Liability Company
CCL21-0005518,Cultivation -  Medium Indoor,Active,Data Not Available,Evergreen 810 Operations Inc.,Alameda,4/18/2022 0:00,4/18/2024 0:00,Provisional,Adult-Use,"Sean Burgess, Vinayak Shastry",Data Not Available,(510) 557-4110,Data Not Available,4/14/2023 0:00,Corporation
CCL21-0005520,Cultivation -  Nursery,Active,Data Not Available,Evergreen 810 Distribution Inc.,Alameda,4/18/2022 0:00,4/18/2024 0:00,Provisional,Adult-Use,"Brian Tucker, Sean Burgess, Vinayak Shastry",Data Not Available,(510) 557-4110,Data Not Available,4/14/2023 0:00,Corporation
CCL21-0005533,Cultivation -  Small Indoor,Active,Data Not Available,Evergreen Operations,Alameda,5/4/2022 0:00,5/4/2024 0:00,Provisional,Adult-Use,"Sean Burgess, Vinayak Shastry",Data Not Available,(510) 557-4110,Data Not Available,4/14/2023 0:00,Corporation
CCL21-0005534,Cultivation -  Processor,Active,Data Not Available,Evergreen 810 Distribution Inc.,Alameda,4/18/2022 0:00,4/18/2024 0:00,Provisional,Adult-Use,"Brian Tucker, Sean Burgess, Vinayak Shastry",Data Not Available,(510) 557-4110,Data Not Available,4/14/2023 0:00,Corporation
CCL21-0005539,Cultivation -  Processor,Active,Data Not Available,"Humboldt Hills Natural Farms, Inc.",Humboldt,4/23/2022 0:00,4/23/2024 0:00,Annual,Adult-Use,Trent Sanders,Data Not Available,(707) 223-0486,Data Not Available,4/17/2023 0:00,Corporation
CCL21-0005540,Cultivation -  Small Indoor,Expired,Data Not Available,"YCL Investment Group, LLC",Alameda,6/9/2022 0:00,6/9/2023 0:00,Provisional,Medicinal,Yangcheng Li,Data Not Available,(510) 387-0597,Data Not Available,7/9/2023 0:00,Limited Liability Company
CCL21-0005541,Cultivation -  Small Indoor,Active,Data Not Available,Bkings Group LLC,Alameda,8/11/2022 0:00,8/11/2024 0:00,Provisional,Medicinal,"Duyuan Chen, Yangcheng Li",Data Not Available,(510) 387-0597,Data Not Available,8/14/2023 0:00,Limited Liability Company
CCL21-0005542,Cultivation -  Medium Mixed-Light Tier 1,Active,Data Not Available,"Adesa Organic, LLC",Humboldt,6/13/2022 0:00,6/13/2024 0:00,Annual,Adult-Use,Laura Borusas,Data Not Available,(707) 391-7847,Data Not Available,5/8/2023 0:00,Limited Liability Company
CCL21-0005543,Cultivation -  Small Mixed-Light Tier 1,Active,Data Not Available,"Adesa Organic, LLC",Humboldt,6/13/2022 0:00,6/13/2024 0:00,Annual,Adult-Use,Laura Borusas,Data Not Available,(707) 391-7847,Data Not Available,5/8/2023 0:00,Limited Liability Company
CCL21-0005544,Cultivation -  Medium Mixed-Light Tier 1,Active,Data Not Available,"Humboldt Hill Farms, LLC",Humboldt,5/25/2022 0:00,5/25/2024 0:00,Annual,Adult-Use,Sherry Elliott,Data Not Available,(941) 301-1134,Data Not Available,6/16/2023 0:00,Limited Liability Company
CCL21-0005545,Cultivation -  Small Mixed-Light Tier 1,Active,Data Not Available,"Adesa Organic, LLC",Humboldt,6/13/2022 0:00,6/13/2024 0:00,Annual,Adult-Use,Laura Borusas,Data Not Available,(707) 391-7847,Data Not Available,5/8/2023 0:00,Limited Liability Company
CCL21-0005548,Cultivation -  Small Mixed-Light Tier 1,Active,Data Not Available,"Adesa Organic, LLC",Humboldt,6/13/2022 0:00,6/13/2024 0:00,Annual,Adult-Use,Laura Borusas,Data Not Available,(707) 391-7847,Data Not Available,5/8/2023 0:00,Limited Liability Company
CCL21-0005551,Cultivation -  Small Mixed-Light Tier 1,Active,Data Not Available,"Adesa Organic, LLC",Humboldt,6/13/2022 0:00,6/13/2024 0:00,Annual,Adult-Use,Laura Borusas,Data Not Available,(707) 391-7847,Data Not Available,5/8/2023 0:00,Limited Liability Company
CCL21-0005553,Cultivation -  Specialty Cottage Mixed-Light Tier 1,Active,Data Not Available,"Adesa Organic, LLC",Humboldt,6/13/2022 0:00,6/13/2024 0:00,Annual,Adult-Use,Laura Borusas,Data Not Available,(707) 391-7847,Data Not Available,5/8/2023 0:00,Limited Liability Company
CCL21-0005565,Cultivation -  Small Indoor,Active,Data Not Available,Indoor Specialties Inc,Alameda,7/6/2022 0:00,7/6/2024 0:00,Provisional,Adult-Use,"Alex Kuznetsov, David Bushel, Jessica Hunt, Maksim Aprelenko, Mikhail Trubin, Sherlie Gasanov, Si Xin Vivie Feng, Vladimir Barba",Data Not Available,(415) 271-3054,Data Not Available,7/27/2023 0:00,Corporation
CCL21-0005566,Cultivation -  Small Mixed-Light Tier 1,Active,Data Not Available,"North Fork Mattole Farms, LLC",Humboldt,4/16/2022 0:00,4/16/2024 0:00,Annual,Adult-Use,"Ben Brown, Stephen Leatherwood",Data Not Available,(707) 498-2266,Data Not Available,4/14/2023 0:00,Limited Liability Company
CCL21-0005568,Cultivation -  Specialty Indoor,Expired,Data Not Available,EL PATRON LLC,Kern,8/2/2022 0:00,8/2/2023 0:00,Provisional,Adult-Use,GIOVANNI HERNANDEZ,Data Not Available,(805) 298-8298,Data Not Available,9/1/2023 0:00,Limited Liability Company
CCL21-0005569,Cultivation -  Small Indoor,Active,Data Not Available,DT California LLC,Stanislaus,9/22/2022 0:00,9/22/2024 0:00,Annual,Adult-Use,"David Thomas, Harry Amsden, Paul Gilman, Vincent DiBenedetto",Data Not Available,(630) 667-8791,Data Not Available,9/13/2023 0:00,Limited Liability Company
CCL21-0005570,Cultivation -  Small Indoor,Active,Data Not Available,DT California LLC,Stanislaus,9/22/2022 0:00,9/22/2024 0:00,Annual,Adult-Use,"David Thomas, Harry Amsden, Paul Gilman, Vincent DiBenedetto",Data Not Available,(630) 667-8791,Data Not Available,9/13/2023 0:00,Limited Liability Company
CCL21-0005571,Cultivation -  Small Indoor,Active,Data Not Available,DT California LLC,Stanislaus,9/22/2022 0:00,9/22/2024 0:00,Annual,Adult-Use,"David Thomas, Harry Amsden, Paul Gilman, Vincent DiBenedetto",Data Not Available,(630) 667-8791,Data Not Available,9/13/2023 0:00,Limited Liability Company
CCL21-0005572,Cultivation -  Small Indoor,Active,Data Not Available,DT California LLC,Stanislaus,9/22/2022 0:00,9/22/2024 0:00,Annual,Adult-Use,"David Thomas, Harry Amsden, Paul Gilman, Vincent DiBenedetto",Data Not Available,(630) 667-8791,Data Not Available,9/13/2023 0:00,Limited Liability Company
CCL21-0005573,Cultivation -  Small Indoor,Active,Data Not Available,DT California LLC,Stanislaus,9/22/2022 0:00,9/22/2024 0:00,Annual,Adult-Use,"David Thomas, Harry Amsden, Paul Gilman, Vincent DiBenedetto",Data Not Available,(630) 667-8791,Data Not Available,9/13/2023 0:00,Limited Liability Company
CCL21-0005574,Cultivation -  Small Indoor,Active,Data Not Available,DT California LLC,Stanislaus,9/22/2022 0:00,9/22/2024 0:00,Annual,Adult-Use,"David Thomas, Harry Amsden, Paul Gilman, Vincent DiBenedetto",Data Not Available,(630) 667-8791,Data Not Available,9/13/2023 0:00,Limited Liability Company
CCL21-0005575,Cultivation -  Medium Indoor,Active,Data Not Available,DT California LLC,Stanislaus,9/22/2022 0:00,9/22/2024 0:00,Annual,Adult-Use,"David Thomas, Harry Amsden, Paul Gilman, Vincent DiBenedetto",Data Not Available,(630) 667-8791,Data Not Available,9/13/2023 0:00,Limited Liability Company
CCL21-0005576,Cultivation -  Small Mixed-Light Tier 2,Active,Data Not Available,Green Wave Farms LLC,Humboldt,7/28/2022 0:00,7/28/2024 0:00,Annual,Adult-Use,Cory Nunes,Data Not Available,(707) 599-0524,Data Not Available,8/27/2023 0:00,Limited Liability Company
CCL21-0005577,Cultivation -  Medium Indoor,Active,Data Not Available,AWF LLC,San Bernardino,8/10/2022 0:00,8/10/2024 0:00,Annual,Adult-Use,Weifang Zheng,Data Not Available,(619) 820-1270,Data Not Available,8/10/2023 0:00,Limited Liability Company
CCL21-0005578,Cultivation -  Small Outdoor,Canceled,Data Not Available,Boot Leg Farm LLC,Humboldt,6/22/2022 0:00,6/22/2024 0:00,Annual,Adult-Use,"David Bushnell, Michelle Bushnell",Data Not Available,(707) 223-3104,Data Not Available,10/5/2023 0:00,Limited Liability Company
CCL21-0005579,Cultivation -  Medium Indoor,Active,Data Not Available,Green Sha LLC,Alameda,8/24/2022 0:00,8/24/2024 0:00,Provisional,Adult-Use,Woshao Li,Data Not Available,(510) 717-3138,Data Not Available,7/10/2023 0:00,Limited Liability Company
CCL21-0005580,Cultivation -  Nursery,Expired,Data Not Available,"BG Property Management, LLC",Lake,8/25/2022 0:00,8/25/2023 0:00,Provisional,Adult-Use,Brian Brown,Data Not Available,(415) 225-6011,Data Not Available,9/24/2023 0:00,Limited Liability Company
CCL21-0005581,Cultivation -  Specialty Cottage Mixed-Light Tier 1,Active,Data Not Available,JBM Farms,Nevada,6/21/2022 0:00,6/21/2024 0:00,Annual,Medicinal,Jarett Michieli,Data Not Available,(510) 990-2491,Data Not Available,6/27/2023 0:00,Limited Liability Company
CCL21-0005582,Cultivation -  Medium Indoor,Active,Data Not Available,Area51zero LLC,Alameda,9/7/2022 0:00,9/7/2024 0:00,Provisional,Medicinal,Rilian Ma,Data Not Available,(917) 520-1746,Data Not Available,8/11/2023 0:00,Limited Liability Company
CCL21-0005583,Cultivation -  Specialty Mixed-Light Tier 1,Active,Data Not Available,Ironclad Farm LLC,Nevada,6/29/2022 0:00,6/29/2024 0:00,Provisional,Medicinal,"Cameron Brady, Ryan Haley",Data Not Available,(530) 559-2614,Data Not Available,7/18/2023 0:00,Limited Liability Company
CCL21-0005584,Cultivation -  Nursery,Expired,Data Not Available,YCL Investment Group LLC,Alameda,8/15/2022 0:00,8/15/2023 0:00,Provisional,Medicinal,Yangcheng Li,Data Not Available,(510) 387-0597,Data Not Available,9/14/2023 0:00,Limited Liability Company
CCL21-0005585,Cultivation -  Small Indoor,Expired,Data Not Available,YCL Investment Group LLC,Alameda,6/9/2022 0:00,6/9/2023 0:00,Provisional,Medicinal,Yangcheng Li,Data Not Available,(510) 387-0597,Data Not Available,7/9/2023 0:00,Limited Liability Company
CCL21-0005596,Cultivation -  Small Indoor,Expired,Data Not Available,DC Capital Holdings LLC,Alameda,6/9/2022 0:00,6/9/2023 0:00,Provisional,Adult-Use,Duyuan Chen,Data Not Available,(510) 387-0597,Data Not Available,7/9/2023 0:00,Limited Liability Company
CCL21-0005599,Cultivation -  Small Indoor,Active,Data Not Available,Eastern Sierra Group LLC,Sacramento,9/15/2022 0:00,9/15/2024 0:00,Provisional,Adult-Use,Johnny Chung,Data Not Available,(510) 387-0597,Data Not Available,9/13/2023 0:00,Limited Liability Company
CCL21-0005618,Cultivation -  Small Indoor,Active,Data Not Available,GREEN GARWU LLC,Alameda,8/24/2022 0:00,8/24/2024 0:00,Provisional,Adult-Use,Garvyn Wu,Data Not Available,(510) 701-1883,Data Not Available,7/10/2023 0:00,Limited Liability Company
CCL21-0005619,Cultivation -  Small Indoor,Active,Data Not Available,Horizon Technologies,Sacramento,8/13/2022 0:00,8/13/2024 0:00,Annual,Adult-Use,"Jacobo Small, Martin Price",Data Not Available,(415) 410-3699,Data Not Available,8/9/2023 0:00,Limited Liability Company
CCL21-0005647,Cultivation -  Specialty Indoor,Active,Data Not Available,"Aralo Enterprises, LLC",Los Angeles,1/10/2022 0:00,1/10/2024 0:00,Annual,Adult-Use,Stepan Altounian,Data Not Available,(949) 466-7224,Data Not Available,11/11/2023 0:00,Limited Liability Company
CCL21-0005661,Cultivation -  Specialty Indoor,Active,Data Not Available,"Tri-State River City Group, Inc.",San Bernardino,5/11/2022 0:00,5/11/2024 0:00,Annual,Adult-Use,"Aaron Barnes, David Wolfe",Data Not Available,(818) 512-0064,Data Not Available,5/10/2023 0:00,Corporation
CCL21-0005664,Cultivation -  Small Indoor,Expired,Data Not Available,DC Capital Holdings LLC,Alameda,6/9/2022 0:00,6/9/2023 0:00,Provisional,Medicinal,Duyuan Chen,Data Not Available,(510) 387-0597,Data Not Available,7/9/2023 0:00,Limited Liability Company
CCL21-0005666,Cultivation -  Small Outdoor,Canceled,Data Not Available,"Fire Mountain Ranch Lower Lake, LLC",Lake,6/30/2022 0:00,6/30/2023 0:00,Provisional,Adult-Use,Fabricio Esquivel,Data Not Available,(832) 771-4873,Data Not Available,6/23/2023 0:00,Limited Liability Company
CCL21-0005667,Cultivation -  Small Outdoor,Canceled,Data Not Available,"Fire Mountain Ranch Lower Lake, LLC",Lake,6/30/2022 0:00,6/30/2023 0:00,Provisional,Adult-Use,Fabricio Esquivel,Data Not Available,(832) 771-4873,Data Not Available,6/23/2023 0:00,Limited Liability Company
CCL21-0005668,Cultivation -  Small Outdoor,Canceled,Data Not Available,"Fire Mountain Ranch Lower Lake, LLC",Lake,6/30/2022 0:00,6/30/2023 0:00,Provisional,Adult-Use,Fabricio Esquivel,Data Not Available,(832) 771-4873,Data Not Available,6/23/2023 0:00,Limited Liability Company
CCL21-0005669,Cultivation -  Small Outdoor,Canceled,Data Not Available,"Fire Mountain Ranch Lower Lake, LLC",Lake,6/30/2022 0:00,6/30/2023 0:00,Provisional,Adult-Use,Fabricio Esquivel,Data Not Available,(832) 771-4873,Data Not Available,6/23/2023 0:00,Limited Liability Company
CCL21-0005670,Cultivation -  Small Outdoor,Canceled,Data Not Available,"Fire Mountain Ranch Lower Lake, LLC",Lake,6/30/2022 0:00,6/30/2023 0:00,Provisional,Adult-Use,Fabricio Esquivel,Data Not Available,(832) 771-4873,Data Not Available,6/23/2023 0:00,Limited Liability Company
CCL21-0005671,Cultivation - Large Outdoor,Active,Data Not Available,"Fire Mountain Ranch Lower Lake, LLC",Lake,6/30/2022 0:00,6/23/2024 0:00,Annual,Adult-Use,Fabricio Esquivel,Data Not Available,(832) 771-4873,Data Not Available,12/6/2023 0:00,Limited Liability Company
CCL21-0005671-HIST001,Cultivation -  Medium Outdoor,Expired,Data Not Available,"Fire Mountain Ranch Lower Lake, LLC",Lake,6/23/2023 0:00,6/30/2023 0:00,Provisional,Adult-Use,Fabricio Esquivel,Data Not Available,(832) 771-4873,Data Not Available,7/30/2023 0:00,Limited Liability Company
CCL21-0005672,Cultivation -  Small Outdoor,Canceled,Data Not Available,"Fire Mountain Ranch Lower Lake, LLC",Lake,6/30/2022 0:00,6/30/2023 0:00,Provisional,Adult-Use,Fabricio Esquivel,Data Not Available,(832) 771-4873,Data Not Available,6/23/2023 0:00,Limited Liability Company
CCL21-0005673,Cultivation -  Small Outdoor,Canceled,Data Not Available,"Fire Mountain Ranch Lower Lake, LLC",Lake,6/30/2022 0:00,6/30/2023 0:00,Provisional,Adult-Use,Fabricio Esquivel,Data Not Available,(832) 771-4873,Data Not Available,6/23/2023 0:00,Limited Liability Company
CCL21-0005674,Cultivation -  Small Outdoor,Canceled,Data Not Available,"Fire Mountain Ranch Lower Lake, LLC",Lake,6/30/2022 0:00,6/30/2023 0:00,Provisional,Adult-Use,Fabricio Esquivel,Data Not Available,(832) 771-4873,Data Not Available,6/23/2023 0:00,Limited Liability Company
CCL21-0005675,Cultivation -  Small Outdoor,Canceled,Data Not Available,"Fire Mountain Ranch Lower Lake, LLC",Lake,6/30/2022 0:00,6/30/2023 0:00,Provisional,Adult-Use,Fabricio Esquivel,Data Not Available,(832) 771-4873,Data Not Available,6/23/2023 0:00,Limited Liability Company
CCL21-0005684,Cultivation -  Small Mixed-Light Tier 2,Active,Data Not Available,"M.L.A. Horizon, Inc.",Riverside,9/2/2022 0:00,9/2/2024 0:00,Annual,Adult-Use,"Angela Arias, Carlos Arias, Michael Meade",Data Not Available,(305) 450-3583,Data Not Available,11/3/2023 0:00,Corporation
CCL21-0005685,Cultivation -  Small Mixed-Light Tier 1,Active,Data Not Available,"North Fork Mattole Farms, LLC",Humboldt,4/8/2022 0:00,4/8/2024 0:00,Annual,Adult-Use,"Ben Brown, Steven Leatherwood",Data Not Available,(707) 498-2266,Data Not Available,4/7/2023 0:00,Limited Liability Company
CCL21-0005686,Cultivation -  Small Mixed-Light Tier 2,Active,Data Not Available,"M.L.A. Horizon, Inc.",Riverside,9/2/2022 0:00,9/2/2024 0:00,Annual,Adult-Use,"Angela Arias, Carlos Arias, Michael Meade",Data Not Available,(305) 450-3583,Data Not Available,11/3/2023 0:00,Corporation
CCL21-0005688,Cultivation -  Small Mixed-Light Tier 2,Active,Data Not Available,"M.L.A. Horizon, Inc.",Riverside,9/2/2022 0:00,9/2/2024 0:00,Annual,Adult-Use,"Angela Arias, Carlos Arias, Michael Meade",Data Not Available,(305) 450-3583,Data Not Available,11/3/2023 0:00,Corporation
CCL21-0005691,Cultivation -  Small Mixed-Light Tier 2,Active,Data Not Available,"M.L.A. Horizon, Inc.",Riverside,9/2/2022 0:00,9/2/2024 0:00,Annual,Adult-Use,"Angela Arias, Carlos Arias, Michael Meade",Data Not Available,(305) 450-3583,Data Not Available,11/3/2023 0:00,Corporation
CCL21-0005692,Cultivation -  Nursery,Active,Data Not Available,"M.L.A. Horizon, Inc.",Riverside,9/2/2022 0:00,9/2/2024 0:00,Annual,Adult-Use,"Angela Arias, Carlos Arias, Michael Meade",Data Not Available,(305) 450-3583,Data Not Available,11/3/2023 0:00,Corporation
CCL21-0005693,Cultivation -  Small Mixed-Light Tier 2,Expired,Data Not Available,"M.L.A. Horizon, Inc.",Riverside,9/8/2022 0:00,9/8/2023 0:00,Annual,Adult-Use,"Angela Arias, Carlos Arias, Michael Meade",Data Not Available,(305) 450-3583,Data Not Available,10/8/2023 0:00,Corporation
CCL21-0005694,Cultivation -  Small Mixed-Light Tier 2,Expired,Data Not Available,"M.L.A. Horizon, Inc.",Riverside,9/16/2022 0:00,9/16/2023 0:00,Annual,Adult-Use,"Angela Arias, Carlos Arias, Michael Meade",Data Not Available,(305) 450-3583,Data Not Available,10/16/2023 0:00,Corporation
CCL21-0005696,Cultivation -  Small Mixed-Light Tier 2,Expired,Data Not Available,"M.L.A. Horizon, Inc.",Riverside,9/19/2022 0:00,9/19/2023 0:00,Annual,Adult-Use,"Angela Arias, Carlos Arias, Michael Meade",Data Not Available,(305) 450-3583,Data Not Available,10/19/2023 0:00,Corporation
CCL21-0005697,Cultivation -  Small Mixed-Light Tier 2,Expired,Data Not Available,"M.L.A. Horizon, Inc.",Riverside,9/19/2022 0:00,9/19/2023 0:00,Annual,Adult-Use,"Angela Arias, Carlos Arias, Michael Meade",Data Not Available,(305) 450-3583,Data Not Available,10/19/2023 0:00,Corporation
CCL21-0005698,Cultivation -  Small Mixed-Light Tier 2,Expired,Data Not Available,"M.L.A. Horizon, Inc.",Riverside,9/19/2022 0:00,9/19/2023 0:00,Annual,Adult-Use,"Angela Arias, Carlos Arias, Michael Meade",Data Not Available,(305) 450-3583,Data Not Available,10/19/2023 0:00,Corporation
CCL21-0005699,Cultivation -  Nursery,Expired,Data Not Available,"M.L.A. Horizon, Inc.",Riverside,9/19/2022 0:00,9/19/2023 0:00,Annual,Adult-Use,"Angela Arias, Carlos Arias, Michael Meade",Data Not Available,(305) 450-3583,Data Not Available,10/19/2023 0:00,Corporation
CCL21-0005700,Cultivation -  Nursery,Expired,Data Not Available,"M.L.A. Horizon, Inc.",Riverside,9/19/2022 0:00,9/19/2023 0:00,Annual,Adult-Use,"Angela Arias, Carlos Arias, Michael Meade",Data Not Available,(305) 450-3583,Data Not Available,10/19/2023 0:00,Corporation
CCL21-0005701,Cultivation -  Processor,Expired,Data Not Available,"M.L.A. Horizon, Inc.",Riverside,9/19/2022 0:00,9/19/2023 0:00,Annual,Adult-Use,"Angela Arias, Carlos Arias, Michael Meade",Data Not Available,(305) 450-3583,Data Not Available,10/19/2023 0:00,Corporation
CCL21-0005702,Cultivation -  Medium Indoor,Expired,Data Not Available,"KRD OC Farmers 1, LLC",Orange,9/22/2022 0:00,9/22/2023 0:00,Provisional,Adult-Use,"Daniel Simon, James Christiansen",Data Not Available,(970) 260-8087,Data Not Available,10/22/2023 0:00,Limited Liability Company
CCL21-0005704,Cultivation -  Nursery,Expired,Data Not Available,"KRD OC Farmers 1, LLC",Orange,9/22/2022 0:00,9/22/2023 0:00,Provisional,Adult-Use,"Daniel Simon, James Christiansen",Data Not Available,(970) 260-8087,Data Not Available,10/22/2023 0:00,Limited Liability Company
CCL21-0005705,Cultivation -  Processor,Expired,Data Not Available,"KRD OC Farmers 1, LLC",Orange,9/22/2022 0:00,9/22/2023 0:00,Provisional,Adult-Use,"Daniel Simon, James Christiansen",Data Not Available,(970) 260-8087,Data Not Available,10/22/2023 0:00,Limited Liability Company
CCL21-0005708,Cultivation -  Small Mixed-Light Tier 1,Active,Data Not Available,AYR LLC,Riverside,9/19/2022 0:00,9/19/2024 0:00,Annual,Adult-Use,"Caitlin Maguire, Stephen Kim",Data Not Available,(707) 291-8446,Data Not Available,9/18/2023 0:00,Limited Liability Company
CCL21-0005712,Cultivation -  Small Mixed-Light Tier 1,Active,Data Not Available,AYR LLC,Riverside,9/19/2022 0:00,9/19/2024 0:00,Annual,Adult-Use,"Caitlin Maguire, Stephen Kim",Data Not Available,(707) 291-8446,Data Not Available,9/18/2023 0:00,Limited Liability Company
CCL21-0005716,Cultivation -  Medium Indoor,Active,Data Not Available,H&N INVESTMENTS INC,Alameda,6/29/2022 0:00,6/29/2024 0:00,Provisional,Medicinal,Wei Kun Li,Data Not Available,(646) 283-9288,Data Not Available,5/30/2023 0:00,Corporation
CCL21-0005718,Cultivation -  Small Mixed-Light Tier 2,Expired,Data Not Available,"M.L.A. Horizon, Inc.",Riverside,9/19/2022 0:00,9/19/2023 0:00,Annual,Adult-Use,"Angela Arias, Carlos Arias, Michael Meade",Data Not Available,(305) 450-3583,Data Not Available,10/19/2023 0:00,Corporation
CCL21-0005719,Cultivation -  Small Mixed-Light Tier 2,Active,Data Not Available,"M.L.A. Horizon, Inc.",Riverside,9/2/2022 0:00,9/2/2024 0:00,Annual,Adult-Use,"Angela Arias, Carlos Arias, Michael Meade",Data Not Available,(305) 450-3583,Data Not Available,11/3/2023 0:00,Corporation
CCL21-0005720,Cultivation -  Small Mixed-Light Tier 2,Active,Data Not Available,"M.L.A. Horizon, Inc.",Riverside,9/2/2022 0:00,9/2/2024 0:00,Annual,Adult-Use,"Angela Arias, Carlos Arias, Michael Meade",Data Not Available,(305) 450-3583,Data Not Available,11/3/2023 0:00,Corporation
CCL21-0005721,Cultivation -  Small Indoor,Revoked,Data Not Available,"Hooper CV, LLC",Los Angeles,9/29/2022 0:00,9/29/2024 0:00,Provisional,Adult-Use,Roberto Luo Wen,Data Not Available,(213) 268-9680,Data Not Available,10/25/2023 0:00,Limited Liability Company
CCL21-0005722,Cultivation -  Small Indoor,Expired,Data Not Available,"Harvest Trading, LLC",Los Angeles,9/29/2022 0:00,9/29/2023 0:00,Provisional,Adult-Use,"Roberto Luo Wen, Roger Casillas, Santiago Varela",Data Not Available,(213) 268-9680,Data Not Available,10/29/2023 0:00,Limited Liability Company
CCL21-0005723,Cultivation -  Processor,Active,Data Not Available,"Humboldt Alliance, LLC",Humboldt,8/4/2022 0:00,8/4/2024 0:00,Annual,Adult-Use,Magdalena Anguelova,Data Not Available,(707) 798-6388,Data Not Available,8/2/2023 0:00,Limited Liability Company
CCL21-0005727,Cultivation -  Medium Outdoor,Expired,Data Not Available,Ziti LLC,Lake,8/11/2022 0:00,8/11/2023 0:00,Annual,Adult-Use,Samual Edwards,Data Not Available,(707) 547-2000,Data Not Available,9/10/2023 0:00,Limited Liability Company
CCL21-0005798,Cultivation -  Small Indoor,Active,Data Not Available,Eastern Sierra Group LLC,Sacramento,9/15/2022 0:00,9/15/2024 0:00,Provisional,Adult-Use,Johnny Chung,Data Not Available,(510) 387-0597,Data Not Available,9/13/2023 0:00,Limited Liability Company
CCL21-0005946,Cultivation -  Small Mixed-Light Tier 2,Active,Data Not Available,Qlora Group Inc.,Monterey,6/3/2022 0:00,6/3/2024 0:00,Annual,Adult-Use,"Austin Lubin, Donelley Austria, Sarah Elghazali",Data Not Available,(831) 224-6250,Data Not Available,6/22/2023 0:00,Corporation
CCL21-0005947,Cultivation -  Small Mixed-Light Tier 2,Active,Data Not Available,Qlora Group Inc.,Monterey,6/3/2022 0:00,6/3/2024 0:00,Annual,Adult-Use,"Austin Lubin, Donelley Austria, Sarah Elghazali",Data Not Available,(831) 224-6250,Data Not Available,6/22/2023 0:00,Corporation
CCL21-0005948,Cultivation -  Medium Outdoor,Active,Data Not Available,High Valley Oaks,Lake,6/30/2022 0:00,6/30/2024 0:00,Annual,Adult-Use,"Kim Gardner, William Cody Leck",Data Not Available,(620) 306-1595,Data Not Available,6/27/2023 0:00,Corporation
CCL21-0006063,Cultivation -  Small Mixed-Light Tier 1,Active,Data Not Available,AYR LLC,Riverside,9/19/2022 0:00,9/19/2024 0:00,Annual,Adult-Use,"Caitlin Maguire, Stephen Kim",Data Not Available,(707) 291-8446,Data Not Available,9/18/2023 0:00,Limited Liability Company
